first_name,last_name,dob,last_active,score,member_since,state,source,company_name
Stephanie,Booth,1967/04/09,2018/03/11,67,1997,SC,golf,"Mullen, Huffman and Vasquez"
Nancy,Cooper,1969/01/18,2018/07/01,35,1972,AK,golf,"Alvarez, Schaefer and Robertson"
Brandon,Moore,1971/09/14,2018/12/25,98,2009,ME,golf,Keller Group
Ruben,King,1963/08/25,2018/12/10,97,2005,CO,golf,Keller Group
Jeremy,Khan,1977/11/27,2018/11/05,35,1994,MA,golf,"Alvarez, Schaefer and Robertson"
Amy,Ellis,1977/03/20,2018/10/25,84,1999,CA,golf,Parker Group
Tabitha,Gomez,1959/08/25,2018/07/07,78,1982,AZ,golf,Mcdonald Inc
Brian,Webb,1968/02/21,2018/07/28,93,2004,IL,golf,Williams-Stephenson
Patrick,Bennett,1974/08/31,2018/02/05,96,1988,GA,golf,Williams-Stephenson
Kara,Aguirre,1964/07/25,2018/02/14,97,1970,TX,golf,
Matthew,Gibson,1974/09/02,2018/02/17,93,2012,NV,golf,"Mullen, Huffman and Vasquez"
Austin,Huynh,1964/07/14,2018/07/19,71,1975,TN,golf,"Martin, Mcknight and Clark"
Christopher,Spencer,1995/10/03,2018/12/31,66,2007,IL,golf,"Smith, Torres and Matthews"
Christina,Lopez,1973/08/16,2018/08/28,98,1974,KS,golf,Taylor-Alvarez
Caleb,Harper,1972/08/07,2018/05/05,79,2001,MN,golf,Rivera Ltd
Timothy,Chambers,1968/01/04,2018/04/24,93,1984,AK,golf,"Hopkins, Barnes and Ward"
Matthew,Myers,1961/07/09,2018/12/12,63,1976,IA,golf,Keller Group
Courtney,Jones,1986/07/15,2018/07/06,38,1988,AR,golf,"Alvarez, Schaefer and Robertson"
Robert,Cole,1969/03/16,2018/09/25,51,1989,NY,golf,"Martin, Mcknight and Clark"
Kevin,Allen,1973/05/21,2018/01/30,68,2010,OR,golf,Mcdonald Inc
John,Sanders,1970/05/12,2018/01/23,99,2018,KY,golf,Mcdonald Inc
Kylie,Frank,1987/04/09,2018/12/05,94,2001,IN,golf,Scott and Sons
Christine,Brown,1992/04/18,2018/02/20,58,1999,CO,golf,Keller Group
Patrick,Wells,1984/07/06,2018/03/27,70,2008,MA,golf,Scott and Sons
Erika,Clark,1972/07/03,2018/06/18,61,2012,OK,golf,"Brown, Vasquez and Sanchez"
Lisa,Smith,1996/07/23,2018/01/14,46,2007,DE,golf,Mcdonald Inc
Stephen,Warren,1979/11/03,2018/08/29,49,2017,TX,golf,"Kelley, Gilbert and Jackson"
Kiara,Wilkinson,1993/02/07,2018/08/05,36,2001,HI,golf,"Mullen, Huffman and Vasquez"
Manuel,Smith,1970/06/13,2018/08/28,92,2008,CO,golf,Scott and Sons
Pamela,Johnson,1976/09/13,2018/11/08,45,2005,AL,golf,Scott and Sons
Patrick,Stewart,1995/05/05,2018/02/02,31,2015,HI,golf,Rivera Ltd
Randy,Dominguez,1967/12/19,2018/01/14,83,1981,AK,golf,Taylor-Alvarez
Rebecca,Turner,1973/12/03,2018/04/11,92,2001,GA,golf,Taylor-Alvarez
Jessica,Hamilton,1992/10/31,2018/02/13,92,1995,OR,golf,"Kelley, Gilbert and Jackson"
Elizabeth,Harrington,1984/07/20,2018/12/29,78,2000,WA,golf,
Stephanie,Clayton,1959/01/12,2019/01/09,73,1987,NE,golf,"Alvarez, Schaefer and Robertson"
Lauren,Taylor,1995/09/17,2018/10/31,44,2000,OK,golf,Peterson and Sons
Ronald,Wolf,1991/05/26,2018/07/03,69,2013,GA,golf,Mcdonald Inc
Jason,Anderson,1969/04/18,2018/10/17,50,2003,CO,golf,Williams-Stephenson
Chase,Thomas,1971/12/27,2018/06/26,48,2007,NV,golf,Mcdonald Inc
Eric,Allen,1983/05/24,2018/07/11,66,2005,VT,golf,Keller Group
David,Rivera,1993/08/09,2018/04/02,94,2012,MT,golf,Bruce Inc
Mark,Ward,1983/10/06,2018/06/05,58,1998,AR,golf,"Martin, Mcknight and Clark"
Kristen,Reed,1961/04/05,2018/04/28,86,1991,DE,golf,Scott and Sons
Karen,Holt,1967/05/31,2018/06/24,39,1977,DE,golf,Taylor-Alvarez
Ashley,Yang,1963/05/05,2018/10/21,42,1996,NC,golf,"Smith, Torres and Matthews"
Sabrina,Pace,1975/08/02,2018/03/25,81,1990,DE,golf,"Mullen, Huffman and Vasquez"
Matthew,Miller,1992/10/30,2018/02/18,70,2008,KS,golf,"Smith, Torres and Matthews"
Victoria,Cortez,1991/04/18,2018/07/22,37,2008,FL,golf,
Glenn,Huffman,1971/03/03,2018/09/10,44,2007,AK,golf,Bruce Inc
William,Fritz,1996/08/28,2018/08/01,64,2018,AR,golf,"Alvarez, Schaefer and Robertson"
John,Neal,1977/06/17,2018/08/24,74,2002,ND,golf,"Kelley, Gilbert and Jackson"
Robert,Henson,1995/06/16,2018/05/29,90,2001,CA,golf,"Alvarez, Schaefer and Robertson"
Kara,Thomas,1997/10/17,2018/05/23,39,1998,OK,golf,"Mullen, Huffman and Vasquez"
Dawn,Gallegos,1983/09/19,2018/02/22,48,1986,ID,golf,"Brown, Vasquez and Sanchez"
Bryan,Austin,1961/11/21,2018/05/16,31,2013,WV,golf,"Jackson, Carlson and Contreras"
Barbara,Rodriguez,1983/02/16,2018/06/27,89,1993,NM,golf,Rivera Ltd
Theresa,Frey,1979/07/15,2018/03/12,52,2012,AR,golf,"Kelley, Gilbert and Jackson"
David,Hernandez,1981/05/09,2018/04/14,72,2009,DC,golf,Taylor-Alvarez
Kimberly,Roberts,1992/07/12,2018/10/04,62,2010,MA,golf,Hunter Ltd
Zachary,Christian,1987/07/08,2018/12/04,47,2016,PA,golf,Williams-Stephenson
Victoria,King,1978/02/13,2019/01/04,73,1995,MS,golf,Pearson Group
Beverly,Coleman,1985/08/29,2018/11/19,50,2001,ID,golf,"Alvarez, Schaefer and Robertson"
Eric,Brown,1989/07/22,2018/09/16,74,2016,NE,golf,Peterson and Sons
Jeremy,Baker,1959/02/02,2018/04/01,92,2007,TN,golf,Peterson and Sons
Denise,King,1965/12/11,2018/03/17,57,1992,ID,golf,"Mullen, Huffman and Vasquez"
Pamela,Kemp,1987/02/18,2018/05/21,46,1998,NC,golf,
Jennifer,Watkins,1995/11/11,2018/06/15,90,1999,MS,golf,Taylor-Alvarez
Jennifer,Fernandez,1980/08/23,2018/10/02,48,2006,VT,golf,Rivera-Morrow
Brandy,Brown,1963/12/02,2018/07/26,31,1990,NH,golf,Rivera-Morrow
Michael,Hall,1969/02/02,2018/07/30,37,2007,MA,golf,Scott and Sons
Curtis,Li,1978/07/01,2018/08/14,42,2015,NJ,golf,"Martin, Mcknight and Clark"
Kathleen,Patterson,1963/08/03,2018/05/21,46,1996,IA,golf,"Smith, Torres and Matthews"
Benjamin,Hancock,1973/11/19,2018/11/02,81,1999,KY,golf,Parker Group
Ashley,Pope,1981/02/12,2018/08/27,38,2000,CT,golf,"Brown, Vasquez and Sanchez"
Lori,White,1971/01/27,2018/08/07,52,2009,NJ,golf,Rivera Ltd
Rachel,Scott,1962/08/06,2018/12/09,78,1984,IN,golf,Hunter Ltd
Nicholas,Wilson,1967/03/05,2018/08/20,32,1997,NH,golf,Mcdonald Inc
Jimmy,Webb,1962/01/20,2018/12/13,65,1972,AR,golf,Rivera Ltd
Kevin,Meyers,1962/11/06,2018/01/22,93,2017,OK,golf,Pearson Group
Daisy,Ayers,1962/01/21,2018/10/04,73,2006,MA,golf,Keller Group
Mark,Kelly,1975/09/30,2018/07/15,79,2015,MN,golf,"Kelley, Gilbert and Jackson"
Joseph,Mckenzie,1992/05/23,2018/10/09,71,2018,AL,golf,"Mullen, Huffman and Vasquez"
Cory,Espinoza,1972/12/01,2018/11/20,58,1977,OH,golf,"Mullen, Huffman and Vasquez"
Jesse,Rhodes,1994/07/06,2018/09/10,83,2017,MN,golf,Mcdonald Inc
Joshua,Wagner,1984/12/30,2018/02/01,69,1985,DE,golf,Mcdonald Inc
Ernest,Flores,1987/04/07,2018/09/20,61,2009,MS,golf,Taylor-Alvarez
Richard,Washington,1997/07/31,2018/07/25,84,1998,SC,golf,Keller Group
Annette,White,1962/03/29,2018/08/25,81,1994,MD,golf,"Kelley, Gilbert and Jackson"
Brian,Smith,1963/09/24,2018/04/28,67,2014,NM,golf,"Brown, Vasquez and Sanchez"
Theresa,Cunningham,1989/01/27,2018/12/13,91,1995,FL,golf,"Kelley, Gilbert and Jackson"
Jeffrey,Tate,1997/04/06,2018/06/07,59,2008,TX,golf,"Alvarez, Schaefer and Robertson"
Shelby,Turner,1998/06/09,2018/11/17,39,2007,ME,golf,Peterson and Sons
Katherine,Willis,1969/03/02,2018/10/06,99,1981,MI,golf,"Hopkins, Barnes and Ward"
Maria,Case,1973/07/21,2018/01/11,63,2010,AZ,golf,Hunter Ltd
Christopher,Evans,1995/09/18,2018/09/24,38,1997,SD,golf,"Hopkins, Barnes and Ward"
Gina,Mcdonald,1964/12/27,2018/03/24,35,1992,CA,golf,Scott and Sons
Heather,Harris,1966/03/23,2018/08/08,32,1987,MT,golf,Pearson Group
Alexander,Lara,1981/10/01,2018/12/15,85,2006,VT,golf,"Smith, Torres and Matthews"
Barbara,Hart,1959/11/15,2018/01/27,76,1987,ND,golf,Pearson Group
Matthew,Blevins,1978/12/25,2018/07/29,80,2018,UT,golf,Taylor-Alvarez
Evelyn,Phillips,1994/04/04,2018/08/02,64,2014,TN,golf,"Brown, Vasquez and Sanchez"
Derek,Stanley,1963/09/27,2018/10/25,35,1989,DC,golf,
Sara,Bush,1993/03/13,2018/10/20,42,2005,ME,golf,Pearson Group
Cynthia,Ramsey,1974/02/01,2018/01/18,93,1987,MS,golf,"Brown, Vasquez and Sanchez"
Meredith,Green,1965/09/01,2018/11/10,60,1984,CA,golf,Williams-Stephenson
Justin,Whitehead,1972/10/28,2018/01/12,50,2010,MA,golf,Bruce Inc
Kevin,Woods,1992/05/03,2018/12/04,57,1996,HI,golf,Taylor-Alvarez
Blake,Brown,1976/11/09,2018/01/29,39,1992,WI,golf,Pearson Group
Matthew,Carroll,1962/05/26,2018/09/01,53,2011,AK,golf,"Hopkins, Barnes and Ward"
Shannon,Hawkins,1994/05/25,2018/08/09,79,2004,IL,golf,Mcdonald Inc
Joe,Martin,1974/06/15,2018/02/20,70,1987,NY,golf,Pearson Group
Ryan,White,1967/01/17,2018/11/29,59,2005,ND,golf,
Ruth,Hoover,1983/07/09,2018/11/27,89,2013,CO,golf,"Mullen, Huffman and Vasquez"
Joseph,Ward,1998/09/06,2018/03/17,59,2012,ID,golf,Scott and Sons
Victor,Doyle,1981/10/31,2018/01/22,34,2003,GA,golf,"Kelley, Gilbert and Jackson"
Danny,Pitts,1990/10/10,2018/01/22,93,1999,OH,golf,"Kelley, Gilbert and Jackson"
Denise,Parker,1964/11/30,2018/07/27,66,1980,KY,golf,"Brown, Vasquez and Sanchez"
Jennifer,Berry,1992/09/23,2018/03/22,81,2014,NE,golf,Rivera Ltd
Sandra,Rodriguez,1993/11/23,2018/12/12,34,1998,IA,golf,"Smith, Torres and Matthews"
Jennifer,Tanner,1972/09/05,2018/08/17,35,1997,AR,golf,"Martin, Mcknight and Clark"
Joshua,Dawson,1970/08/17,2018/01/12,39,2010,CT,golf,Peterson and Sons
Angela,Stanley,1964/03/12,2018/06/23,80,1984,SD,golf,Scott and Sons
Charles,Green,1990/03/06,2018/08/21,85,1995,OH,golf,"Jackson, Carlson and Contreras"
Jennifer,Coleman,1981/04/09,2018/08/14,81,2015,MT,golf,Williams-Stephenson
Megan,Castillo,1973/06/27,2018/05/26,78,1994,OH,golf,Taylor-Alvarez
Aaron,Welch,1986/09/15,2018/04/07,97,1990,WI,golf,Williams-Stephenson
Seth,Lee,1992/08/01,2018/06/06,60,2004,OR,golf,"Brown, Vasquez and Sanchez"
Stephanie,Anderson,1972/04/16,2018/01/13,36,2013,MI,golf,Peterson and Sons
Tamara,Nguyen,1988/06/13,2018/04/12,44,1990,ID,golf,"Kelley, Gilbert and Jackson"
Kyle,Adams,1960/10/28,2018/01/30,88,1971,VT,golf,Williams-Stephenson
Jonathan,Arnold,1992/09/24,2018/05/09,61,2010,CT,golf,"Brown, Vasquez and Sanchez"
Thomas,Foley,1993/11/05,2018/10/02,75,2002,VA,golf,"Alvarez, Schaefer and Robertson"
Christine,Hickman,1966/11/30,2018/10/17,34,1989,WY,golf,"Jackson, Carlson and Contreras"
Kimberly,Henry,1967/11/06,2018/10/23,30,2011,GA,golf,
James,Juarez,1967/09/24,2018/08/21,84,1971,ME,golf,"Mullen, Huffman and Vasquez"
Christine,Miles,1987/06/30,2018/11/02,60,2007,MA,golf,Rivera-Morrow
Ann,Hodges,1971/04/17,2018/09/09,76,1996,OH,golf,"Alvarez, Schaefer and Robertson"
Patricia,Clark,1971/08/23,2018/06/22,72,1997,NV,golf,
Pamela,Buck,1965/04/19,2018/06/23,40,2018,MN,golf,Rivera-Morrow
Gabriella,Stout,1972/10/06,2018/05/11,97,2011,RI,golf,Hunter Ltd
Darren,Coleman,1964/03/15,2019/01/03,91,1982,ID,golf,Hunter Ltd
Stephanie,Turner,1959/03/25,2018/08/20,80,2010,TN,golf,Keller Group
Sonia,Zavala,1982/08/31,2018/11/12,71,1987,MS,golf,Peterson and Sons
William,Fowler,1971/09/30,2018/07/16,60,2010,AZ,golf,"Hopkins, Barnes and Ward"
Tonya,Bennett,1979/10/18,2018/04/28,39,2011,VA,golf,"Alvarez, Schaefer and Robertson"
Jeffery,French,1963/08/28,2018/02/25,78,1979,IA,golf,Peterson and Sons
Stephen,Mercado,1965/09/04,2018/10/02,78,2000,CO,golf,Hunter Ltd
Jennifer,Murphy,1978/10/24,2018/07/20,74,1984,VA,golf,"Brown, Vasquez and Sanchez"
Jeffrey,Quinn,1966/05/27,2018/07/02,89,1987,VT,golf,Pearson Group
Stephanie,Washington,1972/04/27,2018/09/22,36,2006,ND,golf,"Kelley, Gilbert and Jackson"
Kenneth,Richmond,1969/04/14,2018/10/05,66,1992,ID,golf,"Kelley, Gilbert and Jackson"
Mary,Miller,1984/12/25,2018/10/24,37,2008,VA,golf,"Hopkins, Barnes and Ward"
Charles,Thomas,1960/04/22,2018/12/08,82,1995,WI,golf,Williams-Stephenson
Jeffery,King,1963/10/08,2018/05/02,53,1992,VA,golf,Taylor-Alvarez
Monica,Sullivan,1975/01/20,2018/05/07,72,1995,NH,golf,
Patrick,Simmons,1980/01/26,2018/11/04,83,2001,OK,golf,"Smith, Torres and Matthews"
Nathaniel,Nelson,1989/11/04,2018/09/01,81,1991,WY,golf,"Alvarez, Schaefer and Robertson"
Patricia,Rios,1975/02/05,2018/12/21,97,1989,KS,golf,Mcdonald Inc
Emily,Arroyo,1994/07/07,2018/05/10,70,2000,CA,golf,"Brown, Vasquez and Sanchez"
Jonathan,Johns,1990/02/09,2018/10/31,55,1993,AR,golf,
Gina,Brown,1976/08/10,2018/06/16,91,1984,AR,golf,"Mullen, Huffman and Vasquez"
Melissa,Bowman,1967/02/25,2018/06/22,30,1993,NJ,golf,"Mullen, Huffman and Vasquez"
Amy,Solis,1975/01/24,2018/11/09,49,1996,ND,golf,
Lauren,Davis,1979/10/30,2018/05/15,74,1990,AL,golf,Parker Group
Heather,Contreras,1980/03/09,2018/09/08,48,1992,RI,golf,Parker Group
Gregory,Taylor,1966/12/29,2018/12/27,44,2007,UT,golf,Keller Group
Kenneth,Mitchell,1963/02/28,2018/06/14,65,1979,ME,golf,Taylor-Alvarez
Monique,Franklin,1981/10/31,2018/04/07,72,1992,NC,golf,Bruce Inc
Maria,Fox,1968/05/08,2018/03/13,69,2002,NY,golf,"Jackson, Carlson and Contreras"
Bonnie,Johnson,1996/04/04,2018/02/06,57,1998,MN,golf,Taylor-Alvarez
Laura,Moore,1965/05/23,2018/04/07,68,2006,NY,golf,
Elizabeth,Gilbert,1989/12/27,2018/01/11,62,1998,WV,golf,"Kelley, Gilbert and Jackson"
Chris,Jensen,1997/08/09,2018/05/11,53,1999,ND,golf,Taylor-Alvarez
James,Perez,1961/06/24,2018/02/09,74,2006,TX,golf,Pearson Group
Brooke,Yu,1982/07/01,2018/03/01,41,1984,AL,golf,Pearson Group
Grant,Hill,1993/08/02,2018/01/31,69,2005,ND,golf,Hunter Ltd
Nicole,Moore,1976/01/13,2018/10/15,71,1984,TN,golf,"Kelley, Gilbert and Jackson"
Alexander,Moreno,1966/01/01,2018/12/09,33,1989,CT,golf,"Smith, Torres and Matthews"
Roberto,Morris,1966/01/26,2018/06/13,32,1986,MD,golf,"Alvarez, Schaefer and Robertson"
Deanna,Jones,1982/04/25,2018/05/29,35,2009,MA,golf,"Smith, Torres and Matthews"
Scott,Taylor,1981/09/04,2018/12/09,73,2011,IN,golf,Peterson and Sons
Kayla,Baird,1997/04/05,2018/04/02,50,2001,MD,golf,Hunter Ltd
Rodney,Barrett,1983/11/08,2018/10/15,80,1996,MN,golf,"Mullen, Huffman and Vasquez"
Daisy,Daniels,1975/04/25,2018/06/19,32,1984,FL,golf,"Alvarez, Schaefer and Robertson"
Holly,Lawson,1972/04/19,2018/01/18,96,1992,IL,golf,Rivera-Morrow
Krista,Salazar,1995/01/07,2018/08/12,59,1997,NC,golf,"Jackson, Carlson and Contreras"
Connie,Ponce,1974/06/10,2018/03/22,82,1985,KY,golf,"Hopkins, Barnes and Ward"
Steven,Odonnell,1967/10/13,2018/07/20,97,1989,PA,golf,Scott and Sons
David,Nixon,1981/10/11,2018/06/29,73,2016,WA,golf,"Hopkins, Barnes and Ward"
Bill,Sellers,1990/01/18,2018/01/14,35,2001,KS,golf,Mcdonald Inc
Elizabeth,Hodge,1969/08/02,2018/11/17,46,1986,TN,golf,Mcdonald Inc
Kenneth,Page,1980/03/20,2018/09/05,31,2013,CT,golf,"Jackson, Carlson and Contreras"
Bradley,Hurley,1968/01/29,2018/09/30,31,1997,AK,golf,Hunter Ltd
Julian,Davis,1986/01/24,2018/03/19,46,1999,AZ,golf,"Jackson, Carlson and Contreras"
Monique,Watson,1988/07/08,2018/03/17,92,2003,ID,golf,Parker Group
Katie,Brooks,1964/03/25,2019/01/03,91,2006,WA,golf,Williams-Stephenson
Mark,Rodriguez,1960/02/14,2018/02/11,76,1981,NE,golf,"Martin, Mcknight and Clark"
Tammie,Miller,1971/04/16,2018/02/22,43,1980,AK,golf,Rivera-Morrow
Elizabeth,Edwards,1992/04/28,2018/05/18,69,1995,NV,golf,Rivera Ltd
Stephen,Knight,1970/08/31,2018/01/13,43,2010,GA,golf,Taylor-Alvarez
Charles,Gonzalez,1987/06/28,2018/06/17,78,1989,KY,golf,"Alvarez, Schaefer and Robertson"
Dustin,Cohen,1979/03/01,2018/04/17,64,2004,KS,golf,Rivera-Morrow
Tara,Shaw,1973/06/20,2018/09/01,46,2017,NC,golf,"Alvarez, Schaefer and Robertson"
Andrew,Becker,1965/10/12,2018/01/24,42,1985,UT,golf,Mcdonald Inc
Emily,Franco,1986/07/25,2018/10/01,63,2004,AL,golf,Taylor-Alvarez
Jessica,Humphrey,1965/02/19,2018/03/05,38,2012,WA,golf,Taylor-Alvarez
Brian,Spence,1997/05/02,2018/07/29,53,2014,TN,golf,Bruce Inc
Alexandra,Hernandez,1960/06/01,2018/04/25,48,1975,MO,golf,"Martin, Mcknight and Clark"
Sheri,Reeves,1964/07/11,2018/07/10,52,2009,MA,golf,"Hopkins, Barnes and Ward"
Lindsey,Richard,1972/01/14,2018/07/25,42,1998,DE,golf,Taylor-Alvarez
Jessica,Robinson,1966/07/18,2018/07/17,35,1980,OR,golf,Bruce Inc
Jose,Foley,1960/11/08,2018/01/19,56,1978,MO,golf,"Jackson, Carlson and Contreras"
James,Bennett,1983/01/09,2018/04/19,80,1984,OK,golf,Pearson Group
Monica,Reed,1997/08/29,2018/08/10,61,2005,WV,golf,Keller Group
Jessica,Wells,1988/07/03,2018/02/23,75,1994,RI,golf,"Jackson, Carlson and Contreras"
Eric,Larson,1993/10/03,2018/03/06,59,1994,WI,golf,"Alvarez, Schaefer and Robertson"
Aaron,Gonzalez,1981/11/02,2018/05/16,67,1993,KS,golf,"Smith, Torres and Matthews"
Daniel,Prince,1976/11/14,2018/09/28,38,2007,CA,golf,Parker Group
Pamela,Clark,1977/11/20,2018/08/15,51,1988,DE,golf,"Jackson, Carlson and Contreras"
Caroline,West,1965/06/04,2018/04/14,82,1972,TX,golf,"Smith, Torres and Matthews"
Logan,Calhoun,1980/08/01,2019/01/06,97,2004,CA,golf,Rivera-Morrow
Kevin,Smith,1966/04/06,2018/11/29,87,1981,WV,golf,"Alvarez, Schaefer and Robertson"
Dana,Cole,1996/11/09,2018/08/13,50,2009,NY,golf,Rivera Ltd
James,Cook,1966/08/12,2018/06/10,31,1981,VA,golf,"Mullen, Huffman and Vasquez"
Christopher,Johnson,1985/12/15,2018/07/11,99,1990,CO,golf,"Smith, Torres and Matthews"
Stephen,Snyder,1985/01/09,2018/06/20,43,2004,MT,golf,Bruce Inc
Darryl,Duran,1980/12/02,2018/10/24,52,1999,TX,golf,Taylor-Alvarez
David,Watkins,1986/05/29,2018/06/19,77,2015,NJ,golf,"Kelley, Gilbert and Jackson"
Timothy,Lozano,1962/04/01,2019/01/09,38,1990,SD,golf,Bruce Inc
Kayla,Wyatt,1959/08/30,2018/02/25,60,2017,OK,golf,Keller Group
Austin,Oconnor,1976/06/17,2018/02/10,50,1981,WY,golf,Bruce Inc
Ryan,Johnson,1976/07/11,2018/04/06,76,1981,PA,golf,Scott and Sons
Shannon,Lane,1980/01/28,2018/12/18,82,2011,NC,golf,Keller Group
Susan,Yu,1961/12/11,2018/06/14,76,1985,LA,golf,Rivera Ltd
Megan,Lawrence,1984/09/12,2018/02/03,44,2001,IN,golf,Bruce Inc
Heather,Owens,1974/09/23,2018/10/22,46,1992,AK,golf,"Hopkins, Barnes and Ward"
Kimberly,Long,1993/01/06,2018/09/21,34,1994,CT,golf,"Alvarez, Schaefer and Robertson"
Jesse,Hood,1961/01/21,2018/11/18,50,1984,NC,golf,"Jackson, Carlson and Contreras"
Chase,Williams,1998/12/21,2018/05/14,91,2009,AL,golf,"Alvarez, Schaefer and Robertson"
Cynthia,Davis,1979/06/25,2018/12/18,78,1980,WY,golf,Mcdonald Inc
Erin,Cox,1960/11/18,2018/10/01,47,2012,MO,golf,Pearson Group
Megan,Molina,1982/03/19,2018/01/20,36,2000,OH,golf,Williams-Stephenson
Lauren,Wang,1995/05/08,2018/09/03,99,2009,NV,golf,Parker Group
Edward,Davis,1990/12/18,2018/11/15,59,1999,ID,golf,Parker Group
Michael,Bond,1970/12/01,2018/07/27,92,2004,SD,golf,Pearson Group
Patricia,Wolfe,1961/06/27,2018/03/26,67,1970,OK,golf,Keller Group
Cory,Thompson,1962/08/09,2018/03/02,36,2005,ND,golf,Pearson Group
Tyler,Warren,1972/04/26,2018/04/28,42,2018,VA,golf,"Jackson, Carlson and Contreras"
Julie,Jones,1997/02/21,2018/03/15,76,2015,AZ,golf,Hunter Ltd
Ashley,Carter,1981/08/11,2018/11/23,54,1999,NH,golf,Parker Group
Nathan,Thomas,1995/03/27,2018/01/26,33,2014,SD,golf,Pearson Group
Michael,Gray,1985/12/30,2018/12/31,92,2007,IA,golf,Pearson Group
Jane,Cherry,1971/12/16,2018/11/27,76,1999,AZ,golf,Taylor-Alvarez
Darryl,Smith,1989/03/22,2018/02/11,58,1996,ID,golf,Bruce Inc
Holly,Swanson,1986/07/08,2018/03/30,66,1997,MS,golf,Parker Group
Chad,Krause,1985/12/03,2018/11/06,92,2009,ID,golf,Hunter Ltd
Joanna,Glover,1961/12/12,2018/10/19,43,1980,CA,golf,Bruce Inc
Christopher,Clark,1988/02/25,2018/10/26,43,2000,MN,golf,Peterson and Sons
Brianna,Adams,1982/04/08,2018/06/08,48,2016,NJ,golf,
Michael,West,1959/07/25,2018/04/28,58,1977,WV,golf,"Kelley, Gilbert and Jackson"
David,Mccall,1994/06/15,2018/07/21,36,2003,KY,golf,Rivera Ltd
Michael,Reilly,1970/07/05,2018/06/02,64,2001,WV,golf,Peterson and Sons
Ronald,Flynn,1962/04/19,2018/07/27,80,1993,WI,golf,Taylor-Alvarez
Jaime,Paul,1961/05/01,2018/12/08,51,2006,MA,golf,
Nicholas,Rodriguez,1990/01/24,2019/01/01,41,2009,CO,golf,Williams-Stephenson
Christina,Lucero,1963/09/13,2018/08/21,89,1972,NM,golf,Pearson Group
Danielle,Moore,1973/12/23,2018/08/04,72,2008,CO,golf,Keller Group
Frances,Esparza,1966/07/27,2018/05/15,69,2012,NM,golf,"Hopkins, Barnes and Ward"
Nicholas,Garza,1966/11/13,2018/06/12,76,1989,AR,golf,"Kelley, Gilbert and Jackson"
Ashley,King,1988/06/20,2018/09/11,61,2000,OK,golf,Rivera Ltd
Craig,Cantu,1972/10/20,2018/06/04,72,1983,WI,golf,"Brown, Vasquez and Sanchez"
Michelle,Salinas,1998/12/03,2018/06/25,88,2000,IN,golf,Keller Group
John,Young,1991/12/21,2018/12/03,76,1997,WA,golf,Peterson and Sons
Amanda,Clarke,1983/03/10,2018/10/26,36,1990,IA,golf,
Malik,Miller,1982/09/21,2018/08/02,96,2016,AK,golf,Taylor-Alvarez
Dawn,Butler,1959/06/21,2018/12/03,73,1982,ND,golf,Taylor-Alvarez
William,Nelson,1981/04/24,2018/01/20,44,2011,IA,golf,"Martin, Mcknight and Clark"
Christopher,Salas,1996/06/03,2018/12/18,60,2015,ME,golf,Parker Group
Amy,Foster,1997/10/14,2018/11/28,58,2014,NE,golf,"Smith, Torres and Matthews"
Erin,Jacobs,1981/03/05,2018/09/01,54,2015,MN,golf,Parker Group
Jonathan,Brown,1966/07/23,2018/02/20,63,1993,DC,golf,Scott and Sons
James,Campos,1981/09/23,2018/06/17,35,1996,DE,golf,Hunter Ltd
David,Jones,1966/12/31,2018/03/01,64,1991,MI,golf,Rivera Ltd
Jodi,Atkins,1991/06/05,2018/05/17,42,1993,PA,golf,Parker Group
Amber,Sanford,1964/03/25,2018/03/02,45,1976,IN,golf,Keller Group
Alicia,Hickman,1992/08/04,2018/05/26,48,2000,GA,golf,Williams-Stephenson
Jenny,Michael,1994/11/14,2018/07/08,66,1998,CT,golf,Pearson Group
Gabriel,Lopez,1997/12/08,2018/04/28,89,2001,KS,golf,Peterson and Sons
Elizabeth,Henry,1989/03/11,2018/02/18,78,2006,WV,golf,Pearson Group
Brenda,Wright,1990/05/09,2018/02/06,34,1995,NM,golf,Taylor-Alvarez
Cheryl,Fry,1995/06/04,2018/03/09,79,2011,ND,golf,Taylor-Alvarez
David,Hamilton,1969/09/16,2018/06/01,91,2000,MA,golf,Keller Group
Gregory,Young,1984/12/08,2018/08/14,51,2009,AR,golf,Bruce Inc
Emily,Greer,1974/06/03,2018/07/04,58,1987,RI,golf,"Hopkins, Barnes and Ward"
Morgan,Bowers,1993/12/09,2018/10/04,56,2015,WV,golf,"Smith, Torres and Matthews"
Austin,Welch,1976/11/02,2018/07/10,73,1997,WV,golf,"Martin, Mcknight and Clark"
Elizabeth,Harris,1962/09/14,2018/04/20,49,1975,WI,golf,Scott and Sons
Jessica,Roberts,1983/04/21,2018/01/29,41,1994,CO,golf,Pearson Group
Kimberly,Patton,1975/03/21,2018/09/20,39,1997,WY,golf,"Mullen, Huffman and Vasquez"
Maria,Smith,1980/01/11,2018/01/31,98,1982,GA,golf,
Alejandro,Beltran,1967/05/11,2018/05/06,96,2015,KS,golf,"Alvarez, Schaefer and Robertson"
Bruce,Gonzalez,1961/01/06,2018/09/28,58,1970,GA,golf,Bruce Inc
Barbara,Cooper,1969/07/03,2018/10/11,33,1994,ID,golf,Peterson and Sons
Peter,Graham,1978/11/28,2018/05/23,98,1999,KY,golf,"Alvarez, Schaefer and Robertson"
