first_name,last_name,dob,last_active,score,member_since,state,source,company_name
James,Mayo,1987/05/15,2018/11/10,50,1984,KY,golf,"Hopkins, Barnes and Ward"
Jonathan,Jones,1993/01/17,2018/05/29,81,1978,SC,golf,Taylor-Alvarez
Lucas,Cardenas,1981/03/14,2018/06/26,40,1980,WA,golf,Taylor-Alvarez
John,Barber,1990/05/31,2018/07/01,33,1977,NJ,golf,Keller Group
Brian,Christensen,1988/08/09,2018/12/09,55,1981,AL,golf,"Smith, Torres and Matthews"
Justin,Collins,1984/05/17,2018/03/08,79,1981,OR,golf,Keller Group
Michelle,Morris,1987/06/01,2018/08/13,38,1984,OR,golf,Taylor-Alvarez
Marcus,Jacobs,1993/09/29,2018/11/14,80,1970,MD,golf,Scott and Sons
Alan,Rivera,1983/11/09,2018/06/19,76,1980,NH,golf,
Edward,Tanner,1997/05/07,2018/03/01,35,1981,DE,golf,Rivera Ltd
Mark,Tran,1984/04/21,2018/02/18,63,1978,NE,golf,Bruce Inc
Samantha,Miller,1984/02/11,2018/05/16,98,1982,ID,golf,Taylor-Alvarez
Tina,Carlson,1988/06/14,2018/10/16,30,1982,HI,golf,Pearson Group
Ryan,Holmes,1990/01/10,2019/01/08,81,1970,UT,golf,"Kelley, Gilbert and Jackson"
Stefanie,Scott,1994/07/11,2018/04/08,58,1984,MT,golf,Williams-Stephenson
Donna,Mcgee,1985/11/07,2018/11/14,31,1980,ID,golf,Peterson and Sons
Joshua,Vega,1989/03/03,2018/07/23,41,1979,IA,golf,"Smith, Torres and Matthews"
Amber,Lewis,1996/12/03,2018/10/27,48,1991,NC,golf,Mcdonald Inc
Kathleen,Clark,1993/02/13,2018/03/30,81,1971,WV,golf,"Alvarez, Schaefer and Robertson"
Jesus,Hernandez,1993/01/09,2018/10/13,95,1980,LA,golf,Scott and Sons
Pamela,Anderson,1996/07/22,2018/11/12,89,1974,CT,golf,Taylor-Alvarez
Jay,Hayden,1986/04/19,2018/04/23,32,1978,CT,golf,"Smith, Torres and Matthews"
Joseph,Key,1997/02/03,2018/02/19,80,1997,NM,golf,"Martin, Mcknight and Clark"
Renee,Edwards,1979/12/07,2018/04/27,42,1974,OR,golf,Rivera Ltd
Sean,Howard,1996/02/16,2018/09/20,61,1995,PA,golf,Parker Group
Phillip,Williams,1996/05/10,2018/04/24,83,1976,VT,golf,"Martin, Mcknight and Clark"
Kristin,Rogers,1984/09/05,2018/01/22,76,1977,KS,golf,Williams-Stephenson
Dennis,Hoffman,1997/11/12,2018/02/11,79,1990,ND,golf,Hunter Ltd
Valerie,English,1995/09/05,2018/10/03,49,1979,MD,golf,"Brown, Vasquez and Sanchez"
Diane,Beck,1984/01/30,2018/06/28,44,1972,FL,golf,"Martin, Mcknight and Clark"
Jesse,Ellis,1997/09/05,2018/10/06,35,1984,CO,golf,"Hopkins, Barnes and Ward"
Dawn,Perez,1997/10/07,2018/03/19,92,1986,WI,golf,Keller Group
David,Brown,1991/03/27,2018/02/05,36,1983,IA,golf,Keller Group
Cameron,Robbins,1991/10/13,2018/07/31,51,1971,NC,golf,"Kelley, Gilbert and Jackson"
Jason,Martin,1993/01/14,2018/01/20,59,1970,NJ,golf,Taylor-Alvarez
Michael,Hart,1993/08/25,2018/04/15,38,1977,IL,golf,Pearson Group
Mckenzie,Powell,1997/04/16,2019/01/01,79,1996,DE,golf,Rivera Ltd
Devin,Bright,1989/07/18,2018/05/30,85,1982,MT,golf,Hunter Ltd
Courtney,Jackson,1989/11/28,2018/10/21,96,1972,NV,golf,"Kelley, Gilbert and Jackson"
Ricardo,Johnson,1991/05/04,2018/07/10,59,1990,AL,golf,"Alvarez, Schaefer and Robertson"
Michael,Harper,1997/08/18,2018/07/09,48,1971,SD,golf,Peterson and Sons
Angel,Miller,1982/12/06,2018/03/21,72,1977,MS,golf,Williams-Stephenson
Amanda,Finley,1975/11/13,2018/10/26,55,1975,NY,golf,"Brown, Vasquez and Sanchez"
Melissa,Gonzalez,1990/02/19,2018/07/17,97,1976,LA,golf,Pearson Group
Pedro,Mitchell,1986/06/15,2018/09/01,59,1977,IN,golf,Williams-Stephenson
Mary,Hess,1984/12/01,2018/09/12,55,1975,MI,golf,Bruce Inc
Scott,Barron,1982/03/27,2018/08/21,61,1975,MT,golf,"Kelley, Gilbert and Jackson"
Steven,Watts,1975/12/20,2018/04/23,44,1972,NV,golf,"Smith, Torres and Matthews"
Janice,Farmer,1992/05/24,2018/02/14,93,1985,AL,golf,Taylor-Alvarez
Kenneth,Wagner,1982/10/09,2018/01/26,58,1980,TX,golf,Mcdonald Inc
Linda,Holmes,1991/07/03,2018/11/03,41,1991,OK,golf,Scott and Sons
Daniel,Hood,1988/01/11,2018/03/16,73,1975,VA,golf,Pearson Group
Stacy,Craig,1998/10/05,2018/09/02,42,1996,HI,golf,Hunter Ltd
Christopher,Hill,1996/01/17,2018/08/11,67,1989,NE,golf,Hunter Ltd
Karen,Peters,1999/01/05,2018/03/08,33,1993,IA,golf,Keller Group
David,Jones,1991/12/25,2018/05/31,95,1980,PA,golf,Parker Group
Melissa,Anderson,1997/05/25,2018/11/26,38,1977,MA,golf,"Kelley, Gilbert and Jackson"
Daniel,Hutchinson,1982/10/24,2018/02/22,45,1974,MN,golf,Hunter Ltd
Benjamin,Robbins,1995/12/06,2018/08/04,46,1987,VT,golf,Scott and Sons
Kyle,Nash,1995/07/19,2018/09/16,61,1980,OK,golf,Keller Group
Teresa,Reynolds,1998/09/17,2018/08/29,33,1991,AZ,golf,Williams-Stephenson
Robert,Parker,1980/08/23,2018/03/15,67,1979,ME,golf,
Bryan,Long,1989/06/29,2018/08/10,67,1987,UT,golf,"Brown, Vasquez and Sanchez"
Michael,Hardin,1994/04/30,2018/09/14,47,1973,MO,golf,Taylor-Alvarez
Veronica,Leach,1982/04/21,2018/05/03,67,1979,MA,golf,Taylor-Alvarez
Stephanie,Simmons,1986/10/07,2018/03/01,90,1986,MS,golf,"Kelley, Gilbert and Jackson"
Jamie,Cox,1997/04/11,2018/06/30,41,1978,HI,golf,Hunter Ltd
Erika,Mcguire,1988/09/25,2018/02/17,43,1979,IL,golf,Williams-Stephenson
Amber,Alvarez,1996/03/15,2018/02/15,42,1979,WY,golf,Mcdonald Inc
Cheryl,Perry,1997/10/23,2018/12/19,82,1988,MT,golf,"Kelley, Gilbert and Jackson"
Katherine,Tate,1998/10/02,2018/01/27,89,1973,WY,golf,Williams-Stephenson
Christopher,Ellis,1995/12/29,2018/10/24,79,1992,IN,golf,Keller Group
Kathy,Hogan,1985/10/21,2018/08/10,37,1974,IN,golf,Rivera-Morrow
James,Martin,1989/10/08,2018/09/20,72,1976,KS,golf,Scott and Sons
Clayton,Baldwin,1977/11/01,2018/04/20,86,1970,WI,golf,Bruce Inc
Eric,Sheppard,1992/11/22,2018/09/26,92,1989,PA,golf,Parker Group
Justin,Myers,1993/03/18,2018/11/23,65,1970,WI,golf,Rivera Ltd
Jacob,Mullins,1998/08/03,2018/03/15,92,1972,WY,golf,Rivera Ltd
Alexander,Ramirez,1991/11/09,2018/07/08,78,1988,MN,golf,Hunter Ltd
Mary,Downs,1979/10/07,2018/10/11,37,1977,FL,golf,Parker Group
Robert,Barnes,1989/07/03,2018/10/14,40,1980,TN,golf,"Mullen, Huffman and Vasquez"
Chelsea,Fischer,1985/10/08,2018/11/03,54,1985,PA,golf,"Mullen, Huffman and Vasquez"
Diane,Robinson,1992/08/30,2019/01/07,71,1973,MO,golf,Mcdonald Inc
Alexander,Owens,1992/08/25,2018/07/18,51,1977,LA,golf,"Alvarez, Schaefer and Robertson"
Scott,Lewis,1975/01/11,2018/08/31,50,1972,AL,golf,Taylor-Alvarez
Harry,Saunders,1997/12/30,2018/10/15,63,1994,OH,golf,"Alvarez, Schaefer and Robertson"
Gary,Campos,1993/11/16,2018/02/07,62,1993,MS,golf,Keller Group
Charles,Gregory,1983/06/21,2018/09/19,36,1981,KS,golf,Hunter Ltd
Brittany,Williams,1989/09/22,2019/01/02,84,1975,VA,golf,Parker Group
Kayla,Barron,1982/02/23,2018/05/10,74,1977,WI,golf,Rivera Ltd
Glenn,Martin,1981/06/15,2018/03/30,35,1972,TN,golf,
David,Shaw,1975/06/17,2018/10/13,99,1971,ME,golf,Rivera-Morrow
Stephen,Galloway,1992/12/26,2018/04/15,43,1981,AK,golf,Bruce Inc
Savannah,Wolf,1997/06/10,2018/07/11,71,1997,DE,golf,Mcdonald Inc
Christopher,Carr,1997/12/29,2018/07/25,92,1970,NV,golf,"Hopkins, Barnes and Ward"
Angela,Smith,1997/10/06,2018/03/27,45,1981,KS,golf,Parker Group
Dustin,Nelson,1991/05/23,2018/02/06,50,1985,NM,golf,Keller Group
Brian,Harvey,1998/03/20,2018/11/04,53,1979,ND,golf,Peterson and Sons
Matthew,Woods,1981/02/17,2018/04/16,58,1976,VA,golf,Mcdonald Inc
Carol,Cortez,1991/10/24,2018/10/27,84,1983,MD,golf,
Walter,Tran,1983/07/18,2018/04/27,36,1974,NJ,golf,Rivera Ltd
Carol,Moore,1980/10/19,2018/10/21,79,1975,NM,golf,"Kelley, Gilbert and Jackson"
Dean,Cruz,1979/02/15,2018/02/04,81,1975,NH,golf,Peterson and Sons
Anna,Robinson,1977/10/04,2018/09/18,73,1977,MT,golf,Williams-Stephenson
Anthony,Page,1979/05/02,2018/06/21,50,1974,GA,golf,"Brown, Vasquez and Sanchez"
Michael,Farmer,1992/04/01,2018/10/25,53,1985,WV,golf,"Jackson, Carlson and Contreras"
Larry,Walter,1990/08/06,2018/07/23,85,1989,IN,golf,Rivera Ltd
Holly,Barnes,1984/01/17,2018/09/15,48,1973,NV,golf,Hunter Ltd
Benjamin,Ewing,1983/06/18,2018/06/09,64,1978,IA,golf,Pearson Group
Travis,Collins,1973/11/02,2018/03/20,51,1972,GA,golf,Bruce Inc
Ian,Guzman,1994/10/24,2018/04/04,93,1985,UT,golf,Peterson and Sons
Joseph,Daugherty,1994/01/11,2018/12/26,32,1986,AZ,golf,"Hopkins, Barnes and Ward"
Nicholas,Price,1991/11/08,2018/12/25,46,1970,NM,golf,Mcdonald Inc
Joseph,Medina,1982/03/05,2018/08/23,31,1972,DC,golf,Bruce Inc
Danielle,Strickland,1997/09/15,2018/10/03,84,1992,NJ,golf,"Brown, Vasquez and Sanchez"
Angie,Harris,1980/07/06,2018/05/28,98,1980,MO,golf,Hunter Ltd
Joan,Reyes,1983/05/11,2018/06/11,38,1980,KY,golf,Rivera Ltd
Harold,Morrison,1989/09/14,2018/03/06,99,1980,TX,golf,"Hopkins, Barnes and Ward"
Sandra,Cervantes,1983/05/21,2018/09/21,67,1970,WV,golf,Pearson Group
Kimberly,Fleming,1992/07/25,2018/08/24,98,1980,NV,golf,Rivera-Morrow
Justin,Parks,1997/12/11,2018/11/21,45,1997,TN,golf,Rivera Ltd
Sylvia,Jenkins,1993/11/08,2018/06/03,44,1981,VT,golf,"Kelley, Gilbert and Jackson"
Amanda,Wood,1988/07/16,2018/09/19,43,1985,AL,golf,Taylor-Alvarez
Amy,Zuniga,1988/10/04,2018/02/27,96,1973,WA,golf,Taylor-Alvarez
Charles,Bishop,1992/06/16,2018/02/25,43,1990,AL,golf,Pearson Group
Kevin,Morris,1984/12/07,2018/07/18,66,1971,OH,golf,"Martin, Mcknight and Clark"
Jerome,Macias,1993/06/22,2018/02/06,97,1981,PA,golf,Rivera Ltd
Erin,Boyd,1994/01/04,2018/01/15,60,1978,AL,golf,Taylor-Alvarez
Jennifer,Martinez,1991/09/15,2018/02/14,61,1987,IA,golf,"Hopkins, Barnes and Ward"
Seth,Cantu,1979/04/04,2018/03/27,41,1971,NE,golf,"Smith, Torres and Matthews"
John,Diaz,1995/03/24,2018/09/18,84,1977,VA,golf,Bruce Inc
Kelsey,Lewis,1983/06/28,2018/11/25,67,1973,WA,golf,"Brown, Vasquez and Sanchez"
Lauren,Freeman,1997/01/08,2018/11/18,66,1977,PA,golf,"Hopkins, Barnes and Ward"
Erika,Dominguez,1995/07/14,2018/11/01,74,1990,CT,golf,"Jackson, Carlson and Contreras"
Daniel,Cruz,1997/06/22,2018/04/03,67,1982,IL,golf,Pearson Group
Robert,Garza,1997/08/16,2018/10/08,54,1988,KY,golf,Keller Group
Jillian,Harris,1982/07/01,2018/08/31,30,1972,AK,golf,Pearson Group
Jamie,Williams,1986/07/09,2018/07/15,74,1973,OR,golf,Keller Group
Joseph,Smith,1988/03/04,2018/04/14,58,1972,RI,golf,Rivera-Morrow
Benjamin,Fowler,1988/12/23,2018/01/20,58,1987,TN,golf,"Jackson, Carlson and Contreras"
Alyssa,Oconnor,1989/03/08,2018/12/30,37,1978,CA,golf,Bruce Inc
Margaret,Rios,1989/03/05,2018/02/22,55,1987,WI,golf,Williams-Stephenson
Rachel,Coleman,1982/11/03,2018/07/15,44,1976,DC,golf,Taylor-Alvarez
Tricia,Dillon,1979/12/26,2018/02/08,44,1975,WY,golf,"Kelley, Gilbert and Jackson"
Lance,Allen,1992/04/19,2018/06/30,93,1976,SD,golf,"Mullen, Huffman and Vasquez"
Sarah,Johnston,1998/09/11,2018/08/17,86,1970,ND,golf,"Brown, Vasquez and Sanchez"
Craig,White,1997/04/16,2018/04/22,35,1973,ID,golf,Rivera-Morrow
Alexander,Adams,1991/01/26,2018/04/03,35,1988,NM,golf,Keller Group
Brian,Blanchard,1998/11/17,2018/10/12,39,1992,NV,golf,Pearson Group
Brian,Morales,1980/10/10,2018/07/12,52,1980,RI,golf,Bruce Inc
Nicole,Turner,1998/08/24,2018/11/01,89,1976,IA,golf,Rivera Ltd
Tracy,Yu,1976/02/23,2018/03/04,33,1970,OK,golf,Taylor-Alvarez
Lisa,Lopez,1978/07/28,2018/12/15,91,1972,OK,golf,Pearson Group
Amanda,Richards,1990/06/25,2018/03/31,37,1970,UT,golf,Parker Group
Allison,Lloyd,1976/11/14,2018/03/13,74,1972,ID,golf,Peterson and Sons
Christopher,Mercado,1981/05/04,2018/07/03,43,1971,IN,golf,"Smith, Torres and Matthews"
Kimberly,Alvarez,1988/08/15,2018/08/15,44,1985,CO,golf,"Smith, Torres and Matthews"
Rachel,Ho,1996/06/12,2018/10/11,64,1991,AK,golf,Rivera-Morrow
Kevin,Perkins,1983/07/19,2018/08/15,88,1977,MO,golf,Rivera-Morrow
Emily,Holmes,1989/06/30,2018/09/06,52,1973,IN,golf,Scott and Sons
Todd,Herrera,1996/11/21,2018/11/09,72,1970,NC,golf,Williams-Stephenson
Michael,Watson,1994/12/14,2018/06/10,94,1992,KY,golf,Pearson Group
Jennifer,Young,1990/04/16,2018/11/18,81,1984,IN,golf,Keller Group
Shane,Anderson,1979/10/28,2018/03/04,92,1975,GA,golf,"Jackson, Carlson and Contreras"
Pamela,Hopkins,1982/04/04,2018/12/28,99,1976,AR,golf,Rivera Ltd
David,Thomas,1995/06/30,2018/08/30,53,1984,NE,golf,Keller Group
Steven,Lewis,1997/06/03,2018/09/04,49,1995,VT,golf,Mcdonald Inc
Bryan,Lawrence,1998/08/20,2018/04/06,80,1977,PA,golf,Parker Group
Haley,Turner,1998/01/27,2018/02/28,60,1988,TX,golf,"Martin, Mcknight and Clark"
Anthony,Mclean,1992/03/03,2018/06/14,31,1988,TN,golf,"Hopkins, Barnes and Ward"
Ralph,Bell,1991/03/24,2018/09/07,59,1971,WV,golf,Bruce Inc
Crystal,Thompson,1997/10/14,2018/10/28,70,1972,WA,golf,Pearson Group
Stephen,Collins,1979/08/24,2018/06/18,37,1971,NH,golf,Peterson and Sons
Jimmy,Porter,1997/06/25,2018/10/03,41,1983,SC,golf,Peterson and Sons
Michele,Zhang,1993/03/29,2018/07/14,74,1981,UT,golf,"Kelley, Gilbert and Jackson"
Kimberly,Levy,1992/01/25,2018/09/19,31,1982,MI,golf,Hunter Ltd
Kelsey,Durham,1989/07/23,2018/03/12,89,1976,NH,golf,"Kelley, Gilbert and Jackson"
Tabitha,King,1976/12/29,2018/12/15,31,1974,IN,golf,Taylor-Alvarez
Robert,Cooper,1986/06/04,2018/11/28,68,1985,NJ,golf,Pearson Group
Amanda,Estrada,1990/04/17,2018/09/08,44,1987,NV,golf,"Mullen, Huffman and Vasquez"
Brett,Moss,1992/11/19,2018/04/29,57,1986,NC,golf,
Patrick,Mcpherson,1978/05/28,2018/07/01,89,1974,NV,golf,"Jackson, Carlson and Contreras"
Raymond,Wang,1988/07/17,2018/11/07,71,1974,NV,golf,"Martin, Mcknight and Clark"
Carrie,Harris,1997/11/04,2018/12/07,83,1974,MS,golf,Keller Group
Suzanne,Johnson,1993/08/02,2018/04/18,56,1976,HI,golf,Bruce Inc
Carol,Smith,1990/03/21,2018/08/09,73,1983,UT,golf,Hunter Ltd
Kevin,Ross,1983/09/20,2018/10/01,61,1977,CT,golf,Taylor-Alvarez
Maureen,Watkins,1973/12/03,2018/01/21,36,1972,VT,golf,Taylor-Alvarez
Jessica,Walker,1984/06/07,2018/03/24,47,1984,TX,golf,Pearson Group
James,Klein,1984/02/02,2018/10/22,83,1978,GA,golf,Bruce Inc
Amber,Perry,1997/12/16,2018/12/17,43,1971,WI,golf,Peterson and Sons
Maurice,Santana,1987/05/20,2018/03/06,68,1970,VT,golf,Peterson and Sons
Abigail,Harris,1998/02/28,2018/08/24,90,1998,KS,golf,"Brown, Vasquez and Sanchez"
Timothy,Williams,1987/12/31,2018/08/10,60,1978,AR,golf,"Kelley, Gilbert and Jackson"
Ashley,Hoffman,1982/11/22,2018/03/11,89,1978,WV,golf,Keller Group
Kim,Brown,1982/01/16,2018/05/25,54,1970,VT,golf,Bruce Inc
Michael,Castro,1974/12/14,2018/05/08,37,1973,IL,golf,"Hopkins, Barnes and Ward"
Jeffery,Sanders,1976/11/07,2018/12/17,48,1972,OR,golf,"Mullen, Huffman and Vasquez"
Kenneth,Salazar,1983/02/07,2018/08/29,52,1974,ND,golf,Scott and Sons
Keith,Crosby,1987/07/25,2019/01/04,96,1975,UT,golf,"Mullen, Huffman and Vasquez"
Travis,Rhodes,1978/10/22,2018/03/24,34,1975,AL,golf,Williams-Stephenson
Cassandra,Valdez,1999/01/07,2018/05/15,75,1998,LA,golf,Keller Group
Dana,Hill,1998/05/14,2018/11/21,93,1997,AR,golf,Pearson Group
Matthew,Wilson,1995/01/13,2018/01/20,58,1983,OH,golf,"Jackson, Carlson and Contreras"
Shelly,Clay,1998/05/24,2018/01/19,82,1981,SD,golf,"Brown, Vasquez and Sanchez"
Kaitlyn,Moore,1990/09/28,2018/03/15,37,1983,SD,golf,"Kelley, Gilbert and Jackson"
Jason,Thompson,1998/08/13,2018/06/30,51,1976,IL,golf,"Kelley, Gilbert and Jackson"
Amanda,Tucker,1995/08/25,2018/08/30,92,1985,CO,golf,"Smith, Torres and Matthews"
Mary,Munoz,1985/06/16,2018/03/24,35,1970,HI,golf,Rivera Ltd
Julia,Hughes,1982/02/16,2018/08/19,53,1977,IN,golf,Hunter Ltd
Jake,Wong,1990/06/29,2018/02/22,41,1981,OR,golf,"Brown, Vasquez and Sanchez"
Michael,Harrell,1995/08/15,2018/09/18,73,1990,MT,golf,"Mullen, Huffman and Vasquez"
Jamie,Gaines,1989/12/24,2018/07/04,35,1979,MA,golf,Scott and Sons
Thomas,Liu,1994/03/26,2018/09/24,37,1973,CA,golf,"Smith, Torres and Matthews"
Jason,Arnold,1998/01/30,2018/01/20,74,1987,IA,golf,"Kelley, Gilbert and Jackson"
Katie,Walls,1978/05/09,2018/04/12,96,1972,AK,golf,Rivera Ltd
Deborah,Palmer,1985/11/09,2018/01/30,97,1984,AL,golf,"Martin, Mcknight and Clark"
Michael,Wilcox,1998/07/17,2018/04/09,85,1997,WY,golf,Rivera Ltd
Maria,Stewart,1995/03/01,2018/10/21,65,1973,NC,golf,Peterson and Sons
Sabrina,Clark,1989/11/12,2018/03/29,51,1985,WV,golf,
Tammy,Ramirez,1994/10/10,2018/10/05,65,1994,MD,golf,Parker Group
Laura,Fox,1982/12/24,2018/10/10,49,1977,FL,golf,"Mullen, Huffman and Vasquez"
Paul,Crawford,1988/02/25,2018/07/31,84,1984,CT,golf,"Smith, Torres and Matthews"
Stephanie,Rhodes,1971/03/10,2018/09/16,95,1971,TX,golf,"Smith, Torres and Matthews"
Joshua,Santos,1992/07/27,2018/07/23,46,1988,IA,golf,"Alvarez, Schaefer and Robertson"
Jennifer,Wyatt,1977/04/27,2018/12/10,97,1975,DE,golf,
Lynn,Hanson,1996/04/04,2018/09/01,64,1987,RI,golf,"Alvarez, Schaefer and Robertson"
Tony,Ware,1982/04/07,2018/06/14,54,1973,MA,golf,
Haley,Medina,1990/05/30,2018/05/12,35,1981,SD,golf,Keller Group
Heather,Leon,1996/06/17,2018/04/20,38,1970,NM,golf,Hunter Ltd
Michael,Williams,1985/05/25,2018/03/25,32,1980,RI,golf,"Mullen, Huffman and Vasquez"
Doris,Andrews,1978/03/01,2018/04/16,57,1978,AL,golf,Scott and Sons
Gary,Roberts,1981/08/02,2018/08/12,95,1980,KY,golf,"Mullen, Huffman and Vasquez"
Steven,Anderson,1986/01/28,2018/12/26,80,1974,ID,golf,"Kelley, Gilbert and Jackson"
Dana,Ramos,1997/03/23,2018/10/12,67,1994,KS,golf,Rivera Ltd
Timothy,Mitchell,1991/06/12,2018/12/21,35,1972,SC,golf,Keller Group
Andrea,Wyatt,1983/08/11,2018/01/20,78,1979,AZ,golf,"Brown, Vasquez and Sanchez"
Douglas,Herrera,1988/08/11,2018/06/12,73,1973,NH,golf,"Martin, Mcknight and Clark"
John,Cooper,1995/05/28,2018/03/21,70,1984,DE,golf,
Mark,Long,1980/07/01,2018/03/01,47,1970,WA,golf,"Brown, Vasquez and Sanchez"
Ricky,Hill,1988/03/16,2018/11/19,73,1982,VT,golf,"Smith, Torres and Matthews"
Kristin,Harmon,1989/07/31,2018/02/02,91,1980,MT,golf,"Hopkins, Barnes and Ward"
Jonathan,Ramirez,1978/12/20,2018/06/13,51,1977,MD,golf,
Charles,Allen,1992/02/03,2018/05/10,69,1981,LA,golf,"Martin, Mcknight and Clark"
Wayne,Mcclain,1998/06/06,2018/03/04,97,1984,MT,golf,Bruce Inc
Hannah,Matthews,1987/09/16,2018/05/17,52,1973,CA,golf,Bruce Inc
Jennifer,Shaw,1986/01/05,2018/07/08,98,1972,ME,golf,Pearson Group
April,Hunt,1994/11/23,2018/08/14,94,1989,CO,golf,Williams-Stephenson
Sheila,Clark,1989/07/14,2018/08/30,36,1985,MI,golf,"Mullen, Huffman and Vasquez"
John,Peck,1985/05/27,2018/04/08,67,1979,OR,golf,Taylor-Alvarez
Amy,Wilson,1983/12/29,2018/03/16,96,1976,MD,golf,"Kelley, Gilbert and Jackson"
Rachel,Mercer,1981/10/25,2018/08/02,31,1976,DC,golf,Pearson Group
Jennifer,Sanchez,1982/12/22,2018/11/03,97,1971,TN,golf,"Brown, Vasquez and Sanchez"
Jill,Adams,1994/09/25,2018/03/09,72,1976,OH,golf,Taylor-Alvarez
April,Strickland,1983/10/31,2018/08/21,44,1974,CA,golf,Bruce Inc
Darryl,Nichols,1994/11/15,2018/12/14,43,1973,ND,golf,"Alvarez, Schaefer and Robertson"
Amber,Mckee,1995/12/12,2018/05/01,39,1980,MT,golf,"Hopkins, Barnes and Ward"
William,Robbins,1980/08/22,2018/01/26,42,1977,TX,golf,Williams-Stephenson
Jonathan,Nelson,1986/03/15,2018/11/13,99,1973,NH,golf,Peterson and Sons
Heidi,Russell,1994/02/01,2018/10/26,55,1993,MT,golf,"Jackson, Carlson and Contreras"
Brittany,Sanchez,1998/11/11,2018/11/10,68,1992,OH,golf,Pearson Group
Audrey,Gonzalez,1982/10/09,2018/07/03,44,1973,MN,golf,"Alvarez, Schaefer and Robertson"
Matthew,Woodward,1985/11/28,2018/07/22,78,1984,CA,golf,Rivera-Morrow
Shawn,Cox,1995/10/27,2018/01/25,47,1995,OK,golf,Keller Group
Tiffany,Graham,1993/02/04,2018/02/09,54,1987,MI,golf,
Reginald,Wells,1986/12/10,2018/11/26,33,1974,MS,golf,"Hopkins, Barnes and Ward"
Christopher,Murphy,1996/04/11,2018/10/14,42,1970,VA,golf,Keller Group
Joshua,Gill,1989/05/06,2018/11/10,90,1986,VA,golf,"Kelley, Gilbert and Jackson"
Rebekah,Marshall,1991/06/01,2018/06/21,86,1971,NV,golf,Keller Group
Robert,Anderson,1993/09/18,2018/05/29,73,1973,MD,golf,Williams-Stephenson
Rachel,Keith,1997/06/01,2018/10/12,92,1996,TN,golf,Scott and Sons
Ian,Barr,1989/05/16,2018/11/14,68,1970,FL,golf,Williams-Stephenson
Paul,Keith,1987/02/18,2018/04/09,75,1972,WV,golf,"Jackson, Carlson and Contreras"
Michael,Lee,1995/06/13,2018/05/04,96,1990,WI,golf,"Kelley, Gilbert and Jackson"
Tina,Vaughan,1972/08/05,2018/09/21,30,1970,NH,golf,"Smith, Torres and Matthews"
Michelle,Davis,1990/01/29,2018/09/12,44,1974,MA,golf,"Hopkins, Barnes and Ward"
Matthew,Hunter,1993/09/23,2018/10/26,68,1993,WY,golf,Parker Group
Scott,Burke,1976/12/03,2018/01/11,42,1971,OH,golf,Peterson and Sons
Ryan,Spencer,1994/06/18,2018/12/13,35,1973,NV,golf,
Adam,Alvarez,1986/07/07,2018/02/05,83,1974,OR,golf,Hunter Ltd
John,Powers,1983/12/03,2018/05/29,73,1979,OR,golf,Mcdonald Inc
John,Moore,1987/12/06,2018/06/18,79,1984,WV,golf,Rivera Ltd
Julia,Smith,1998/04/10,2018/06/20,41,1990,KY,golf,Keller Group
Jennifer,Sanford,1992/04/20,2018/12/02,65,1991,AR,golf,Keller Group
Kelli,Roberts,1988/11/16,2018/05/13,59,1975,OR,golf,Keller Group
David,Warren,1983/05/30,2018/09/12,94,1983,OR,golf,Hunter Ltd
Tracy,Mclaughlin,1995/02/06,2018/06/23,31,1971,AR,golf,"Brown, Vasquez and Sanchez"
Cody,Holmes,1988/01/02,2018/01/22,65,1988,NM,golf,Rivera-Morrow
Alexandria,Wagner,1985/10/07,2018/02/08,79,1970,VT,golf,"Alvarez, Schaefer and Robertson"
Michele,Obrien,1988/10/12,2018/06/12,47,1988,DE,golf,Hunter Ltd
Rhonda,Jackson,1997/06/10,2018/12/26,76,1987,CA,golf,
Daniel,Miller,1993/03/29,2018/04/08,58,1972,UT,golf,"Hopkins, Barnes and Ward"
John,Shepherd,1990/05/17,2018/12/20,64,1983,UT,golf,Bruce Inc
Ruben,Ruiz,1990/07/01,2018/07/07,38,1980,ID,golf,Williams-Stephenson
Richard,Carter,1989/11/10,2018/03/04,59,1976,CO,golf,"Smith, Torres and Matthews"
Megan,Bird,1997/01/23,2018/02/15,31,1970,AL,golf,Taylor-Alvarez
Scott,Watkins,1991/09/01,2018/03/28,73,1970,NJ,golf,Scott and Sons
Julie,Erickson,1989/04/20,2018/08/06,74,1971,IN,golf,Keller Group
Nicole,Allen,1997/01/03,2018/05/21,84,1978,FL,golf,Peterson and Sons
Jacob,Ramos,1983/07/20,2018/08/09,87,1980,NJ,golf,Scott and Sons
Keith,Butler,1998/02/25,2018/12/16,77,1988,MS,golf,Taylor-Alvarez
Lindsey,Hughes,1997/04/21,2018/06/27,62,1995,TN,golf,Mcdonald Inc
Elizabeth,Rivera,1990/01/05,2018/08/01,40,1975,CO,golf,"Mullen, Huffman and Vasquez"
Eric,Richardson,1989/05/05,2018/04/06,75,1973,AL,golf,"Martin, Mcknight and Clark"
Christopher,Romero,1996/12/06,2018/03/25,85,1975,MI,golf,Hunter Ltd
Carl,Smith,1989/07/20,2018/11/18,81,1985,LA,golf,Mcdonald Inc
Ana,Zuniga,1989/05/06,2018/12/05,42,1970,KY,golf,Mcdonald Inc
Matthew,Frazier,1993/03/29,2018/10/19,49,1991,FL,golf,Keller Group
